Comp ratio,Temp,perturb,val_loss,val_r2,time_seconds
0.9,80,0.0005,1.049332216501236,0.08685004711151123,0.8990740776062012
0.8,80,0.0005,0.9900016369819641,0.13848066329956055,1.0430891513824463
0.7,80,0.0005,0.7822270576953888,0.31929028034210205,0.9282538890838623
0.6,80,0.0005,1.0011708307266236,0.12876099348068237,0.9302327632904053
0.5,80,0.0005,0.5882321534156799,0.4881085753440857,0.8306002616882324
0.4,80,0.0005,0.8321433243751526,0.27585214376449585,0.8994319438934326
0.3,80,0.0005,0.628622661113739,0.45295989513397217,1.0126330852508545
0.2,80,0.0005,1.0199646368026734,0.11240631341934204,1.110015869140625
0.1,80,0.0005,1.1507585711479187,-0.0014132261276245117,1.160830020904541
