Comp ratio,Temp,perturb,val_loss,val_r2,time_seconds
0.9,80,0.0005,0.0065742070674896244,0.9940944314002991,0.9427380561828613
0.8,80,0.0005,0.019437904492020607,0.9825389981269836,0.9637129306793213
0.7,80,0.0005,0.018887009501457216,0.9830338954925537,0.9349160194396973
0.6,80,0.0005,0.018419600918889046,0.9834537506103516,1.0122990608215332
0.5,80,0.0005,0.018515840739011764,0.9833673238754272,1.198852300643921
0.4,80,0.0005,0.029503216236829756,0.9734973907470703,1.192793846130371
0.3,80,0.0005,0.7681114220619202,0.3100090026855469,1.306919813156128
0.2,80,0.0005,1.7403700132369995,-0.5633666515350342,1.4217751026153564
0.1,80,0.0005,1.3126856098175048,-0.17917954921722412,1.9242908954620361
